item_id,status,created_at,sku,price,qty_ordered,grand_total,increment_id,category_name_1,sales_commission_code,discount_amount,payment_method,Working Date,BI Status, MV ,Year,Month,Customer Since,M-Y,FY,Customer ID
225851,refund,08-07-2016,mardaz_mardaz-00065-Standard Sixe,600,1,2800,100157548,Women's Fashion,\N,0,cod,08-07-2016,Valid,600,2016,8,2016-7,Aug-16,FY17,36
225853,refund,08-07-2016,shubinak_SWW-F14-Shirt-014A-M - 36,2200,1,2800,100157548,Women's Fashion,\N,0,cod,08-07-2016,Valid,"2,200",2016,8,2016-7,Aug-16,FY17,36
225856,complete,08-07-2016,UK_Gift Box Kaju Katli 300 Gms,400,1,400,100157550,Soghaat,\N,0,cod,08-07-2016,Net,400,2016,8,2016-8,Aug-16,FY17,3116
225855,complete,08-07-2016,kcc_krone deal,360,2,720,100157549,Beauty & Grooming,R-GUJ-100905,0,cod,08-07-2016,Net,720,2016,8,2016-8,Aug-16,FY17,3117
225857,order_refunded,08-07-2016,Audionic_B-880,1375,2,2750,100157551,Computing,\N,0,cod,08-07-2016,Valid,"2,750",2016,8,2016-7,Aug-16,FY17,153
225858,complete,08-07-2016,kcc_krone deal,360,1,360,100157552,Beauty & Grooming,R-GUJ-100905,0,cod,08-07-2016,Net,360,2016,8,2016-8,Aug-16,FY17,3118
225859,order_refunded,08-07-2016,Xenium_JC-2016125,300,1,300,100157553,Mobiles & Tablets,\N,0,cod,08-07-2016,Valid,300,2016,8,2016-8,Aug-16,FY17,3119
225860,complete,08-07-2016,mau_114974,260,1,545,100157554,Beauty & Grooming,\N,0,cod,08-07-2016,Net,260,2016,8,2016-8,Aug-16,FY17,3120
225861,complete,08-07-2016,Atiqa_AB-5,285,1,545,100157554,Beauty & Grooming,\N,0,cod,08-07-2016,Net,285,2016,8,2016-8,Aug-16,FY17,3120
225862,complete,08-07-2016,kcc_krone deal,360,1,360,100157555,Beauty & Grooming,R-GUJ-100905,0,cod,08-07-2016,Net,360,2016,8,2016-8,Aug-16,FY17,3121
225863,canceled,08-07-2016,infinix_Note 2 Gold,15999,1,15999,100157556,Mobiles & Tablets,\N,0,ublcreditcard,08-07-2016,Gross,"15,999",2016,8,2016-8,Aug-16,FY17,2897
225864,order_refunded,08-07-2016,infinix_Note 2 Gold,15999,1,15999,100157557,Mobiles & Tablets,\N,0,cod,08-07-2016,Valid,"15,999",2016,8,2016-8,Aug-16,FY17,3122
225865,canceled,08-07-2016,sputnik_749/D14-10,1800,1,1800,100157558,Men's Fashion,\N,0,mygateway,08-07-2016,Gross,"1,800",2016,8,2016-8,Aug-16,FY17,3123
225867,complete,08-07-2016,Mardaz_EN6YGNAF-green-S,349,1,349,100157559,Men's Fashion,\N,0,cod,08-07-2016,Net,349,2016,8,2016-8,Aug-16,FY17,3124
225869,complete,08-07-2016,kkc_Stiff On - Starch Spray,150,7,1050,100157560,Home & Living,\N,0,cod,08-07-2016,Net,"1,050",2016,8,2016-8,Aug-16,FY17,3125
225870,complete,08-07-2016,emo_Emo-MH-19888-S,455,1,215,100157561,Men's Fashion,\N,0,mygateway,08-07-2016,Net,455,2016,8,2016-7,Aug-16,FY17,641
225873,complete,08-07-2016,kcc_Glow,99,2,198,100157563,Beauty & Grooming,\N,0,cod,08-07-2016,Net,198,2016,8,2016-8,Aug-16,FY17,3126
225872,complete,08-07-2016,Q&Q_RP00J012Y ,2550,1,1550,100157562,Women's Fashion,\N,0,cod,08-07-2016,Net,"2,550",2016,8,2016-8,Aug-16,FY17,2660
225874,complete,08-07-2016,kcc_blaze,99,1,99,100157564,Beauty & Grooming,\N,0,cod,08-07-2016,Net,99,2016,8,2016-7,Aug-16,FY17,899
225875,complete,08-07-2016,TTmachine_pakistan04-S,399,1,399,100157565,Men's Fashion,\N,0,cod,08-07-2016,Net,399,2016,8,2016-8,Aug-16,FY17,3127
225877,complete,08-07-2016,edukaan_7032-A4 - 300 Pages,281,1,281,100157566,School & Education,\N,0,cod,08-07-2016,Net,281,2016,8,2016-8,Aug-16,FY17,3128
225879,complete,08-07-2016,kcc_krone deal,360,1,360,100157567,Beauty & Grooming,R-GUJ-100905,0,cod,08-07-2016,Net,360,2016,8,2016-8,Aug-16,FY17,3129
225880,complete,08-07-2016,kcc_krone deal,360,1,360,100157568,Beauty & Grooming,R-GUJ-100905,0,cod,08-07-2016,Net,360,2016,8,2016-8,Aug-16,FY17,3130
225881,complete,08-07-2016,BK2010400CF,305,1,305,100157569,Soghaat,\N,0,cod,08-07-2016,Net,305,2016,8,2016-7,Aug-16,FY17,2236
225882,complete,08-07-2016,kcc_krone deal,360,1,360,100157570,Beauty & Grooming,R-GUJ-100905,0,cod,08-07-2016,Net,360,2016,8,2016-8,Aug-16,FY17,3131
225883,complete,08-07-2016,RS_Sohan Halwa Tin,320,1,320,100157571,Soghaat,\N,0,cod,08-07-2016,Net,320,2016,8,2016-7,Aug-16,FY17,2236
225884,complete,08-07-2016,R-tree_RT4171-Large,1259,1,1259,100157572,Men's Fashion,\N,0,cod,08-07-2016,Net,"1,259",2016,8,2016-7,Aug-16,FY17,2146
225886,refund,08-07-2016,cr_PEANUT CHIKKIE SPECIAL,0,1,0,100157573,Soghaat,\N,0,cod,08-07-2016,Valid, -   ,2016,8,2016-8,Aug-16,FY17,3132
225887,complete,08-07-2016,HR_Chilli Chatak Lachha 200g,210,1,210,100157574,Soghaat,\N,0,cod,08-07-2016,Net,210,2016,8,2016-8,Aug-16,FY17,3132
225888,complete,08-07-2016,RS_Coconut Bites,140,2,280,100157575,Soghaat,\N,0,cod,08-07-2016,Net,280,2016,8,2016-8,Aug-16,FY17,3132
225889,complete,08-07-2016,liberty_9780751565355,1756,1,1756,100157576,Books,\N,0,cod,08-07-2016,Net,"1,756",2016,8,2016-8,Aug-16,FY17,3133
225890,order_refunded,08-07-2016,ashbroe_ABGW-115(a),870,1,1057,100157577,Men's Fashion,\N,0,cod,08-07-2016,Valid,870,2016,8,2016-8,Aug-16,FY17,3134
225891,order_refunded,08-07-2016,Hawks_A31,187,1,1057,100157577,Women's Fashion,\N,0,cod,08-07-2016,Valid,187,2016,8,2016-8,Aug-16,FY17,3134
225892,complete,08-07-2016,WMA_YT-1288 - Selfie Stick,940,1,940,100157578,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,940,2016,8,2016-8,Aug-16,FY17,3135
225893,canceled,08-07-2016,Mardaz_mardaz-999-green-XL,349,1,349,100157579,Men's Fashion,\N,0,cod,08-07-2016,Gross,349,2016,8,2016-8,Aug-16,FY17,3136
225895,complete,08-07-2016,INFIINIX_HOT S X521,16899,1,16899,100157580,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,"16,899",2016,8,2016-8,Aug-16,FY17,3115
225896,complete,08-07-2016,mau_116373,600,1,2400,100157581,Beauty & Grooming,\N,0,cod,08-07-2016,Net,600,2016,8,2016-8,Aug-16,FY17,3137
225897,complete,08-07-2016,Fusamm Lawn_2-A,1800,1,2400,100157581,Women's Fashion,\N,0,cod,08-07-2016,Net,"1,800",2016,8,2016-8,Aug-16,FY17,3137
225898,complete,08-07-2016,TTmachine_pakistan05-L,399,1,399,100157582,Men's Fashion,\N,0,cod,08-07-2016,Net,399,2016,8,2016-8,Aug-16,FY17,2855
225900,order_refunded,08-07-2016,cdbank_00210,280,1,280,100157583,Entertainment,\N,0,cod,08-07-2016,Valid,280,2016,8,2016-8,Aug-16,FY17,3138
225901,complete,08-07-2016,kcc_Asool Pocket Perfume,120,1,120,100157584,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3025
225902,refund,08-07-2016,emo_HST-17030-B-M,385,1,16384,100157585,Men's Fashion,\N,0,cod,08-07-2016,Valid,385,2016,8,2016-8,Aug-16,FY17,3139
225904,refund,08-07-2016,infinix_Note 2 Grey,15999,1,16384,100157585,Mobiles & Tablets,\N,0,cod,08-07-2016,Valid,"15,999",2016,8,2016-8,Aug-16,FY17,3139
225905,complete,08-07-2016,Mardaz_14-001 -White-Free size,1250,1,1250,100157586,Women's Fashion,\N,0,cod,08-07-2016,Net,"1,250",2016,8,2016-8,Aug-16,FY17,3023
225907,complete,08-07-2016,kcc_Bakheer Pocket Perfume,120,1,120,100157587,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3140
225909,complete,08-07-2016,kcc_Cool Pocket Perfume,120,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3025
225910,complete,08-07-2016,kcc_Bakheer Pocket Perfume,120,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3025
225911,complete,08-07-2016,kcc_Social Pocket Perfume,120,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3025
225912,complete,08-07-2016,kcc_Bold Pocket Perfume,120,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3025
225913,complete,08-07-2016,kcc_Almas Pocket Perfume,120,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3025
225914,complete,08-07-2016,kcc_Sultanat Pocket Perfume,120,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3025
225915,complete,08-07-2016,kcc_Oudh Pocket Perfume,120,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3025
225916,complete,08-07-2016,kcc_krone deal,360,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,360,2016,8,2016-8,Aug-16,FY17,3025
225917,complete,08-07-2016,itter_AB 1214,300,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,300,2016,8,2016-8,Aug-16,FY17,3025
225918,complete,08-07-2016,itter_AB 1200,250,1,1750,100157589,Beauty & Grooming,\N,0,cod,08-07-2016,Net,250,2016,8,2016-8,Aug-16,FY17,3025
225908,complete,08-07-2016,Rajesh_RAJ76,800,1,800,100157588,Superstore,\N,0,cod,08-07-2016,Net,800,2016,8,2016-8,Aug-16,FY17,3141
225919,complete,08-07-2016,BSS_Royal Blue Sash,120,1,1715,100157590,School & Education,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3142
225920,complete,08-07-2016,BSS_Royal Blue Dupatta,350,2,1715,100157590,School & Education,\N,0,cod,08-07-2016,Net,700,2016,8,2016-8,Aug-16,FY17,3142
225921,complete,08-07-2016,BSS_White Kameez Half Sleeves-10 - 12 yrs - Size 34,530,1,1715,100157590,School & Education,\N,0,cod,08-07-2016,Net,530,2016,8,2016-8,Aug-16,FY17,3142
225923,complete,08-07-2016,BSS_White Shalwar-9 - 10 yrs - Size 34,365,1,1715,100157590,School & Education,\N,0,cod,08-07-2016,Net,365,2016,8,2016-8,Aug-16,FY17,3142
225925,complete,08-07-2016,cr_PUMPKIN SEEDS SMALL,145,1,1945,100157591,Soghaat,\N,0,cod,08-07-2016,Net,145,2016,8,2016-8,Aug-16,FY17,3143
225926,complete,08-07-2016,MDF 006_Walnuts (Without Shell) 250 gm,400,1,1945,100157591,Soghaat,\N,0,cod,08-07-2016,Net,400,2016,8,2016-8,Aug-16,FY17,3143
225927,complete,08-07-2016,nutrifactor_NF0031,1400,1,1945,100157591,Health & Sports,\N,0,cod,08-07-2016,Net,"1,400",2016,8,2016-8,Aug-16,FY17,3143
225928,canceled,08-07-2016,Lenovo Zuk Z1-White,24999,1,24999,100157592,Mobiles & Tablets,\N,0,mygateway,08-07-2016,Gross,"24,999",2016,8,2016-8,Aug-16,FY17,3144
225934,complete,08-07-2016,kcc_Bold Pocket Perfume,120,1,960,100157596,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3145
225935,complete,08-07-2016,kcc_Cool Pocket Perfume,120,1,960,100157596,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3145
225936,complete,08-07-2016,kcc_Social Pocket Perfume,120,1,960,100157596,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3145
225937,complete,08-07-2016,kcc_Oudh Pocket Perfume,120,1,960,100157596,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3145
225938,complete,08-07-2016,kcc_Bakheer Pocket Perfume,120,1,960,100157596,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3145
225939,complete,08-07-2016,kcc_Sultanat Pocket Perfume,120,1,960,100157596,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3145
225940,complete,08-07-2016,kcc_Asool Pocket Perfume,120,1,960,100157596,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3145
225941,complete,08-07-2016,kcc_Almas Pocket Perfume,120,1,960,100157596,Beauty & Grooming,\N,0,cod,08-07-2016,Net,120,2016,8,2016-8,Aug-16,FY17,3145
225930,complete,08-07-2016,samsung_ETA-U90JWSR_48,790,1,790,100157593,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,790,2016,8,2016-8,Aug-16,FY17,3146
225942,complete,08-07-2016,vitamin_Milk Thistle Liver Formula,600,2,1200,100157597,Health & Sports,\N,0,cod,08-07-2016,Net,"1,200",2016,8,2016-8,Aug-16,FY17,2416
225931,order_refunded,08-07-2016,Mardaz_EN6YGNAF-green-S,349,1,349,100157594,Men's Fashion,\N,0,cod,08-07-2016,Valid,349,2016,8,2016-8,Aug-16,FY17,3147
225933,complete,08-07-2016,dany_Pb-22,499,2,998,100157595,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,998,2016,8,2016-8,Aug-16,FY17,3148
225943,complete,08-07-2016,Lenovo Zuk Z1-White,24999,1,24999,100157598,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,"24,999",2016,8,2016-8,Aug-16,FY17,3144
225945,complete,08-07-2016,Rubian_U8 Smart Watch,1449,1,1449,100157599,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,"1,449",2016,8,2016-8,Aug-16,FY17,3148
225946,complete,08-07-2016,liberty_9780751565355,1756,1,1756,100157600,Books,\N,0,cod,08-07-2016,Net,"1,756",2016,8,2016-8,Aug-16,FY17,3149
225947,order_refunded,08-07-2016,TTmachine_pakistan05-XL,399,1,399,100157601,Men's Fashion,\N,0,cod,08-07-2016,Valid,399,2016,8,2016-8,Aug-16,FY17,3150
225949,canceled,08-07-2016,liberty_9780751565355,1756,1,1756,100157602,Books,\N,0,ublcreditcard,08-07-2016,Gross,"1,756",2016,8,2016-8,Aug-16,FY17,2885
225950,canceled,08-07-2016,Zuk Z1-Grey-Lahore,24999,1,24999,100157603,Mobiles & Tablets,\N,0,ublcreditcard,08-07-2016,Gross,"24,999",2016,8,2016-8,Aug-16,FY17,3151
225952,canceled,08-07-2016,UK_Soan Papdi 500 Gms,280,1,480,100157604,Soghaat,\N,0,cod,08-07-2016,Gross,280,2016,8,2016-8,Aug-16,FY17,3152
225953,canceled,08-07-2016,UK_Nan Khatai Original 360 Gms,200,1,480,100157604,Soghaat,\N,0,cod,08-07-2016,Gross,200,2016,8,2016-8,Aug-16,FY17,3152
225954,complete,08-07-2016,TTmachine_pakistan05-L,399,2,798,100157605,Men's Fashion,\N,0,cod,08-07-2016,Net,798,2016,8,2016-8,Aug-16,FY17,3153
225956,canceled,08-07-2016,Apple iPhone 6 Plus (16GB) Space Grey,83999,1,83999,100157606,Mobiles & Tablets,\N,0,ublcreditcard,08-07-2016,Gross,"83,999",2016,8,2016-8,Aug-16,FY17,3154
225957,complete,08-07-2016,PucaM_FLASH-BLACK-42,960,1,1050,100157607,Men's Fashion,\N,0,cod,08-07-2016,Net,960,2016,8,2016-8,Aug-16,FY17,3155
225959,complete,08-07-2016,UK_ Namkino Daal Moong 200 Gms,90,1,1050,100157607,Soghaat,\N,0,cod,08-07-2016,Net,90,2016,8,2016-8,Aug-16,FY17,3155
225960,complete,08-07-2016,AKL_A131130528_SS-172_Olive Green,1775,1,1775,100157608,Women's Fashion,\N,0,cod,08-07-2016,Net,"1,775",2016,8,2016-8,Aug-16,FY17,3156
225961,complete,08-07-2016,AKL_A131130520_SS-110_Navy Blue,975,1,975,100157609,Women's Fashion,\N,0,cod,08-07-2016,Net,975,2016,8,2016-8,Aug-16,FY17,3157
225962,complete,08-07-2016,ESPICO_Multi Set-Golden-32,890,1,890,100157610,Women's Fashion,\N,0,cod,08-07-2016,Net,890,2016,8,2016-8,Aug-16,FY17,3158
225964,complete,08-07-2016,infinix_Hot 3 Gold,10499,1,10499,100157611,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,"10,499",2016,8,2016-7,Aug-16,FY17,2317
225965,complete,08-07-2016,Ctees_Slipper Metal Keychain,325,1,325,100157612,Men's Fashion,\N,0,cod,08-07-2016,Net,325,2016,8,2016-8,Aug-16,FY17,3159
225966,complete,08-07-2016,Dany_Powerbank Pb- 42 ,700,1,700,100157613,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,700,2016,8,2016-7,Aug-16,FY17,1661
225970,complete,08-07-2016,INFIINIX_HOT S X521,16899,1,16899,100157617,Mobiles & Tablets,\N,0,cod,08-07-2016,Net,"16,899",2016,8,2016-8,Aug-16,FY17,3160
225967,complete,08-07-2016,liberty_9780751565355,1756,1,1756,100157614,Books,\N,0,cod,08-07-2016,Net,"1,756",2016,8,2016-8,Aug-16,FY17,3161
225969,complete,08-07-2016,HR_Soan Papdi 500g,655,1,655,100157616,Soghaat,\N,0,cod,08-07-2016,Net,655,2016,8,2016-8,Aug-16,FY17,3162
225968,complete,08-07-2016,liberty_9780751565355,1756,1,1756,100157615,Books,\N,0,cod,08-07-2016,Net,"1,756",2016,8,2016-8,Aug-16,FY17,3163
225971,order_refunded,08-07-2016,Apple iPhone 6 Plus (16GB) Space Grey,83999,1,83999,100157618,Mobiles & Tablets, R-LHC-104412,0,cod,08-07-2016,Valid,"83,999",2016,8,2016-8,Aug-16,FY17,3164
225972,complete,08-07-2016,TTmachine_pakistan04-M,399,2,798,100157619,Men's Fashion,\N,0,cod,08-07-2016,Net,798,2016,8,2016-8,Aug-16,FY17,3165
225974,refund,08-07-2016,CITY_White Shirt Half Sleeves Prep to X-6.5 - 8 yrs - Size 24,700,1,3080,100157620,School & Education,C HDD 44781,0,cod,08-07-2016,Valid,700,2016,8,2016-8,Aug-16,FY17,3166
225976,refund,08-07-2016,CITY_White Frock Half Sleeves-6.5 - 8 yrs - Size 30,700,1,3080,100157620,School & Education,C HDD 44781,0,cod,08-07-2016,Valid,700,2016,8,2016-8,Aug-16,FY17,3166
225978,refund,08-07-2016,CITY_Grey Short Prep to IV-7 - 8 yrs - Size 15,640,1,3080,100157620,School & Education,C HDD 44781,0,cod,08-07-2016,Valid,640,2016,8,2016-8,Aug-16,FY17,3166
225980,refund,08-07-2016,CITY_White Frock Half Sleeves-5 - 6.5 yrs - Size 28,690,1,3080,100157620,School & Education,C HDD 44781,0,cod,08-07-2016,Valid,690,2016,8,2016-8,Aug-16,FY17,3166
225982,refund,08-07-2016,CITY_Maroon and dark grey strip tie-Small,100,1,3080,100157620,School & Education,C HDD 44781,0,cod,08-07-2016,Valid,100,2016,8,2016-8,Aug-16,FY17,3166
225984,refund,08-07-2016,CITY_Pant Belt,250,1,3080,100157620,School & Education,C HDD 44781,0,cod,08-07-2016,Valid,250,2016,8,2016-8,Aug-16,FY17,3166
225985,complete,08-07-2016,liberty_9780751565355,1756,1,1756,100157621,Books,\N,0,cod,08-07-2016,Net,"1,756",2016,8,2016-8,Aug-16,FY17,3167
225986,complete,08-07-2016,vitamin_Breast Enlargement,750,1,750,100157622,Beauty & Grooming,\N,0,cod,08-07-2016,Net,750,2016,8,2016-8,Aug-16,FY17,3168
225987,order_refunded,08-07-2016,Farah_6-A,2996,1,2996,100157623,Women's Fashion,\N,0,cod,08-07-2016,Valid,"2,996",2016,8,2016-8,Aug-16,FY17,3169
225988,complete,08-07-2016,liberty_9780751565355,1756,1,1756,100157624,Books,\N,0,cod,08-07-2016,Net,"1,756",2016,8,2016-8,Aug-16,FY17,3170
225989,canceled,08-07-2016,liberty_9780751565355,1756,1,1756,100157625,Books,\N,0,internetbanking,08-07-2016,Gross,"1,756",2016,8,2016-8,Aug-16,FY17,3171
225990,complete,08-07-2016,emart_0-38,1280,1,1280,100157626,Home & Living,\N,0,cod,08-07-2016,Net,"1,280",2016,8,2016-7,Aug-16,FY17,2023
225991,complete,08-07-2016,kcc_blaze,99,5,495,100157627,Beauty & Grooming,\N,0,cod,08-07-2016,Net,495,2016,8,2016-7,Aug-16,FY17,2023
225992,canceled,08-07-2016,Mardaz_EN6YGNAF-green-M,349,1,349,100157628,Men's Fashion,\N,0,cod,08-07-2016,Gross,349,2016,8,2016-8,Aug-16,FY17,3172
225994,complete,08-07-2016,liberty_9780751565355,1756,1,1756,100157629,Books,\N,0,cod,08-07-2016,Net,"1,756",2016,8,2016-8,Aug-16,FY17,3173
225995,order_refunded,08-07-2016,Mardaz_EN6YGNAF-green-XL,349,1,349,100157630,Men's Fashion,\N,0,cod,08-07-2016,Valid,349,2016,8,2016-8,Aug-16,FY17,2616
225997,order_refunded,08-07-2016,Bparcel_2600mAh-BLACK,280,1,280,100157631,Mobiles & Tablets,\N,0,cod,08-07-2016,Valid,280,2016,8,2016-8,Aug-16,FY17,3172
225998,complete,08-08-2016,YC_ODD-CHP-DIP-PLT,142,1,142,100157632,Home & Living,1234,0,cod,08-08-2016,Net,142,2016,8,2016-7,Aug-16,FY17,1072
225999,canceled,08-08-2016,UK_Gift Box Sohan Halwa 500 Gms,340,1,340,100157633,Soghaat,\N,0,mygateway,08-08-2016,Gross,340,2016,8,2016-8,Aug-16,FY17,3174
226000,complete,08-08-2016,UK_Tea Rusk Sugar Free 220 Gms,95,1,195,100157634,Soghaat,\N,0,cod,08-08-2016,Net,95,2016,8,2016-8,Aug-16,FY17,3175
226001,complete,08-08-2016,UK_Namkino Crunchy Nut Mix 200 Gms,100,1,195,100157634,Soghaat,\N,0,cod,08-08-2016,Net,100,2016,8,2016-8,Aug-16,FY17,3175
226003,order_refunded,08-08-2016,Lenovo Zuk Z1-Grey,24999,1,24999,100157636,Mobiles & Tablets,\N,0,cod,08-08-2016,Valid,"24,999",2016,8,2016-8,Aug-16,FY17,3176
226002,canceled,08-08-2016,J&J_JJQS-003S,2795,1,2795,100157635,Kids & Baby,\N,0,ublcreditcard,08-08-2016,Gross,"2,795",2016,8,2016-8,Aug-16,FY17,3177
226005,complete,08-08-2016,AKL_A131130446_SS-133_Green,5975,1,578,100157637,Women's Fashion,\N,0,ublcreditcard,08-08-2016,Net,"5,975",2016,8,2016-7,Aug-16,FY17,2170
226006,complete,08-08-2016,west point_WF-3119,1253,1,578,100157637,Appliances,\N,0,ublcreditcard,08-08-2016,Net,"1,253",2016,8,2016-7,Aug-16,FY17,2170
226007,canceled,08-08-2016,dwm_Masculine K2H27126 ,45700,1,45700,100157638,Men's Fashion,\N,0,ublcreditcard,08-08-2016,Gross,"45,700",2016,8,2016-8,Aug-16,FY17,3178
226008,canceled,08-08-2016,dwm_Masculine K2H27126 ,45700,1,45700,100157639,Men's Fashion,\N,0,ublcreditcard,08-08-2016,Gross,"45,700",2016,8,2016-8,Aug-16,FY17,3178
226009,complete,08-08-2016,audionic6-954217-561370,4900,1,4900,100157640,Entertainment,\N,0,cod,08-08-2016,Net,"4,900",2016,8,2016-8,Aug-16,FY17,3179
226010,complete,08-08-2016,vitamin_Vigour,1000,1,2000,100157641,Health & Sports,\N,0,cod,08-08-2016,Net,"1,000",2016,8,2016-8,Aug-16,FY17,3180
226011,complete,08-08-2016,vitamin_Size Up Vitamins,1000,1,2000,100157641,Health & Sports,\N,0,cod,08-08-2016,Net,"1,000",2016,8,2016-8,Aug-16,FY17,3180
226012,complete,08-08-2016,CITY_Pant Belt,250,1,250,100157642,School & Education,\N,0,cod,08-08-2016,Net,250,2016,8,2016-8,Aug-16,FY17,3181
226013,complete,08-08-2016,ajmery_TA-3,999,1,999,100157643,Men's Fashion,\N,0,cod,08-08-2016,Net,999,2016,8,2016-8,Aug-16,FY17,3182
226014,order_refunded,08-08-2016,mardaz_mardaz-00019-M,600,1,600,100157644,Men's Fashion,\N,0,cod,08-08-2016,Valid,600,2016,8,2016-7,Aug-16,FY17,2265
226016,complete,08-08-2016,mardaz_mardaz-00019-M,600,1,600,100157645,Men's Fashion,R-GUJ-105250,0,cod,08-08-2016,Net,600,2016,8,2016-7,Aug-16,FY17,2265
226018,canceled,08-08-2016,kcc_hunt,99,3,297,100157646,Beauty & Grooming,\N,0,cod,08-08-2016,Gross,297,2016,8,2016-8,Aug-16,FY17,3183
226019,complete,08-08-2016,cr_PEANUT CHIKKIE SPECIAL,0,1,70,100157647,Soghaat,\N,0,cod,08-08-2016,Net, -   ,2016,8,2016-8,Aug-16,FY17,3184
226020,complete,08-08-2016,cr_SESAME BALL,70,1,70,100157647,Soghaat,\N,0,cod,08-08-2016,Net,70,2016,8,2016-8,Aug-16,FY17,3184
226021,complete,08-08-2016,cr_CHANA BLACK SUPER-200 GM,85,1,155,100157648,Soghaat,\N,0,cod,08-08-2016,Net,85,2016,8,2016-7,Aug-16,FY17,967
226022,complete,08-08-2016,cr_PEANUT CHIKKIE SPECIAL,70,1,155,100157648,Soghaat,\N,0,cod,08-08-2016,Net,70,2016,8,2016-7,Aug-16,FY17,967
226023,complete,08-08-2016,Mardaz_mardaz-999-green-M,349,3,1047,100157649,Men's Fashion,\N,0,cod,08-08-2016,Net,"1,047",2016,8,2016-8,Aug-16,FY17,3185
226025,complete,08-08-2016,Needles_FBD-4415,2000,1,2000,100157650,Women's Fashion,\N,0,cod,08-08-2016,Net,"2,000",2016,8,2016-8,Aug-16,FY17,2905
226026,canceled,08-08-2016,PucaM_FLYNET NAVY-45,2560,1,9456,100157651,Men's Fashion,\N,0,mygateway,08-08-2016,Gross,"2,560",2016,8,2016-8,Aug-16,FY17,3186
226028,canceled,08-08-2016,bata_wein-8839154-44-10,2199,1,9456,100157651,Men's Fashion,\N,0,mygateway,08-08-2016,Gross,"2,199",2016,8,2016-8,Aug-16,FY17,3186
226030,canceled,08-08-2016,TTmachine_pakistan04-XL,399,1,9456,100157651,Men's Fashion,\N,0,mygateway,08-08-2016,Gross,399,2016,8,2016-8,Aug-16,FY17,3186
226032,canceled,08-08-2016,TTmachine_pakistan05-L,399,1,9456,100157651,Men's Fashion,\N,0,mygateway,08-08-2016,Gross,399,2016,8,2016-8,Aug-16,FY17,3186
226034,canceled,08-08-2016,TTmachine_pakistan01-M,399,1,9456,100157651,Men's Fashion,\N,0,mygateway,08-08-2016,Gross,399,2016,8,2016-8,Aug-16,FY17,3186
226036,canceled,08-08-2016,WMA_Sense 9 - 25000 mah ,3500,1,9456,100157651,Mobiles & Tablets,\N,0,mygateway,08-08-2016,Gross,"3,500",2016,8,2016-8,Aug-16,FY17,3186
226037,complete,08-08-2016,liberty_9780751565355,1756,1,1756,100157652,Books,\N,0,cod,08-08-2016,Net,"1,756",2016,8,2016-8,Aug-16,FY17,3187
226038,complete,08-08-2016,kcc_classy,160,1,160,100157653,Beauty & Grooming,\N,0,cod,08-08-2016,Net,160,2016,8,2016-8,Aug-16,FY17,3188
